idn,akz,bbg,standort,signatur_g,signatur_a,titel,stuecktitel,umfang,f4243,f4256,f4241,f4105_9,f4105_g,ausleihcode,sig_komm,f4801_a,f4801_k,einrichtung,exemplar
997391812,L-1540-163763593,Aal,DBSM/M/Klemm,"III 101, 37","III 101, 37",Horatius|| Cum Quinque Commentis|| : Qvinti Horatii|| Flacci Poemata omnia, : ,"[6], CCXCVI Bl.",,,,,,,,,,1,02
999958127,L-1540-169770877,Aal,DBSM/M/Klemm,"III 101, 37","III 101, 37",Nicolai Peroti Sipontini Praesulis Libellus de metris odarum Horatianarum : , : ,,,,,,,,,,,1,02
99981530X,L-1540-169496759,Aal,DBSM/M/Klemm,"III 101, 38","III 101, 38","Publii Ovidii Nasonis Metamorphoseon, hoc est transformationum, libri quindecim : cum indice fabularum locupletissimo", : ,"[18] Bl., 423 S.",,,,,,,,,,1,02
995639922,L-1548-160341663,Aal,DBSM/M/Klemm,"III 101, 39","III 101, 39","Marsilio Ficino ... de le tre Vite, cioè, A qual guisa si possono le persone letterate mantenere in sanità : Per qual guisa si possa l'huo. mo prolung", : ,,,,,,,,,,,1,02
999831461,L-1558-169513238,Aal,DBSM/M/Klemm,"III 101, 40","III 101, 40",Onvphrii Panvinii Veronensis Fratris Eremitae Augustiniani Reipvblicae Romanae commentariorum libri tres ... : , : ,"[8] Bl., 947 S., [5] Bl.",,,,,,,,,,1,02
994566255,L-1501-15663757X,Aal,DBSM/M/Klemm,"III 101, 41","III 101, 41",Digestum uetus|| de Tortis : , : ,354 Bl.,,,,,,,,,,1,02
1002268591,L-1536-17692017X,Aal,DBSM/M/Klemm,"III 101, 42","III 101, 42",Habes hic amice lector|| : , : ,"[11], CCVII Bl.",,,,,,,,,,1,02
1066959722,L-1505-31549025X,Aaf,DBSM/M/Klemm,"III 102, 1","III 102, 1",Die @vierunzwin=||tzig gulden harnf=||fen|| : , : ,[104] Bl.,,,,,,,,,,1,02
1066961492,L-1516-315491884,Aaf,DBSM/M/Klemm,"III 103, 1","III 103, 1","CONTENTA IN HOC LIBRO.|| DIVI HIERONYMI CONTRA IOVINIANVM HERE-||ticum libri duo, cum Apologetico eiusd? in defensio-||nem librorum contra praedictum ", : ,"[1], 109 Bl.",,,,,,,,,,1,02
994429207,L-1520-155918680,Aal,DBSM/M/Klemm,"III 103, 1b","III 103, 1b","IOANNIS|| CAMERTIS MINORI||TANI, ARTIUM ET SA||CRAE THEOLOGIAE|| DOCTORIS, IN C. IVLII SOLINI|| POLYISTŌRA|| ENARRATIO||NES : ", : ,"Holzschn.-T., [7] Bl., 336 S.",,,,,,,,Mit hs. Eintrag,,1,02
999153358,L-1522-167626604,Aal,DBSM/M/Klemm,"III 103, 1b","III 103, 1b","POMPONII ME||LAE DE ORBIS SITV LIBRI TRES, ACCURATIS||sime emendati : ", : ,"Holzschn.-T., [19] Bl., 220 S.",,,,,,,,,,1,02
1001711211,L-1520-175435847,Aal,DBSM/M/Klemm,"III 103, 1b","III 103, 1b",Polyistōra : , : ,,,,,,,,,,,1,02
998925993,L-1522-167210017,Aal,DBSM/M/Klemm,"III 103, 2 a","III 103, 2 a",Ein @trew vormanũg|| Martini Luther zu allen|| Christen : Sich tzu vorhutten fur auff||ruhr vnnd Emporung|| Wittenberge||, : ,[8] Bl. letzte Seite leer,,,,,,,,Geschenk d. Matica Slovenská zum 75jährigen Jubiläum d. DB,,1,02
1066960240,L-1539-315490756,Aaf,DBSM/M/Klemm,"III 103, 3","III 103, 3","FRIDERICI NAV:||SEAE BLANCICAMPIANI. LL. ET|| Theologiae Doctoris, Serenissimi Romano#[RUM].|| Hungariae, Boemiae#[que] &c. Regis, & Archi=||ducis Aus", : ,[56] Bl.,,,,,,,,,,1,02
994422938,L-1554-155912364,Aal,DBSM/M/Klemm,"III 103, 4","III 103, 4","SVMMA [Summa]|| DOCTRINAE|| CHRISTINAE.|| Quaestiones tradita, & in vsum|| Christianae pueritiae nu[n]c pri/||mùm edita.|| [Verf. Petrus Canisius. Pri", : ,"[8], 193 u. [1] Bl.",,,,,,,,,,1,02
1002324033,L-1555-177026413,Aal,DBSM/M/Klemm,"III 103, 5","III 103, 5","Liber Sacrosancti Evangelii de Jesu Christo Domino & Deo nostro ... : Div. Ferdinandi Rom. Imperatoris designati iussu & liberalitate, characteribus &", : ,Getr. Pag.,,,,,,,,,,1,02
994060793,L-1504-154448257,Aal,DBSM/M/Klemm,"III 104, 1","III 104, 1",Celebradi patris Baptiste Ma||tuani Carmelite theologi Par=||thenices prime liber primus : , : ,[76] Bl.,,,,,,,,,,1,02
1138315893,L-9999-414832833,Qd,DBSM/M/Klemm,"III 104, 2","III 104, 2",Sammelband mit zwei Werken von Pietro Tommai : , : ,Band mit angebundenem Werk,,,,,,,,,,1,02
1066956685,L-1508-315487321,Aaf,DBSM/M/Klemm,"III 104, 3","III 104, 3",PRAECEPTA ISOCRATIS|| PER ERVDITISSIMVM|| VIRVM RVDOL-||PHVM AGRICO||LAM E GRAE||CO Sermo-||ne in lati-||nu Tra||duc||ta|| : , : ,[10] Bl.,,,,,,,,,,1,02
998923095,L-1521-167207245,Aal,DBSM/M/Klemm,"III 104, 4a","III 104, 4a",Eyn @Sermon D. Martini Lutheri|| geprediget zu Erffurt yn der|| reyß gen Wormis|| M. D. XXi : , : ,"[4] Bl., letzte S. leer, Sign. A4",,,,,,,,,,1,02
1066958610,L-1520-315489227,Aaf,DBSM/M/Klemm,"III 104, 5","III 104, 5",Warumb des Bapsts vnd sey=||ner Jungerñ bucher von|| Doct. Martino Lu||ther vorbrt|| seynñ.|| Lasz auch anczeygen wer do|| wil. warumb sie D. Lu=||the, : ,[7] Bl.,,,,,,,,,,1,02
99785636X,L-1522-165117656,Aal,DBSM/M/Klemm,"III 104, 5 a","III 104, 5 a","Eyn @Sermon vom|| Fasten vnd Feyren,|| [Exodus 20,12] gepredigt von bruder Heinrich Ke=||tenbach, Barfusser Obseruantz|| czu Vlm ynn yhrem Con=||uent,", : ,[6] Bl.; Sign.: A4 - B2,,,,,,,,Sign.: A4-B2,,1,02
1138309168,L-9999-414819012,Qd,DBSM/M/Klemm,"III 104, 6","III 104, 6",Sammelband mit drei Werken von Martin Luther : , : ,Band mit angebundenen Werken,,,,,,,,,,1,02
1066958041,L-1523-315488670,Aaf,DBSM/M/Klemm,"III 104, 7","III 104, 7",¬Das¬ sieb?d Capitel|| S.Pauli zu den|| Chorinthern|| Ausgelegt|| durch|| Martinum Luther.|| : , : ,[39] Bl.,,,,,,,,,,1,02
1066958505,L-1525-31548912X,Aaf,DBSM/M/Klemm,"III 104, 8","III 104, 8",Widder die hyme=||lischen propheten/|| von den bildern|| vnd Sacrament #[et]~c|| Martinus Luther.|| ...|| : , : ,[44] Bl.,,,,,,,,,,1,02
113772742X,L-9999-413881849,Qd,DBSM/M/Klemm,"III 104, 9","III 104, 9",Sammelband : , : ,Band mit 5 angebundenen Werken,,,,,,,,,,1,02
106695738X,L-1521-315488026,Aaf,DBSM/M/Klemm,"III 104, 10","III 104, 10",Das @Magnificat Vorteutschet|| vnd auszgelegt durch D.|| Martinum luther Aug.|| : , : ,[44] Bl.,,,,,,,,,,1,02
997769807,L-1520-164981233,Aal,DBSM/M/Klemm,"III 104, 10 a","III 104, 10 a","Welche bucher Biblisch seint|| : Disses buchlin lernet vnder||scheyd zwueschen Biblischen buchern vnd|| vnbiblischen, darynnen viel geyrret haben,|| v", : ,"[12] Bl., letzte S. leer, Sign.: a4 - c4",,,,,,,,Mit einig. Randbemerkungen in zeitg. Hs.,,1,02
1000470466,L-1523-170687309,Aal,DBSM/M/Klemm,"III 104, 10 b","III 104, 10 b","Ain @Christliche frag Si=||monis Reutters von Schlaytz, an alle|| Bischöffe, vnnd andere gaystliche auch|| zum tayl weltlich regenten :  Warumb|| sy d", : ,"[8] Bl., Sign.: A - B4",,,,,,,,,,1,02
998862851,L-1528-167085565,Aal,DBSM/M/Klemm,"III 104, 10 c","III 104, 10 c","Vom abendmal|| Christi, Bekendnis|| : ", : ,"[120] Bl., letzte Seite leer, Sign.: a - z4, A - G4",,,,,,,,Mit einigen zeitgenöss. hs. Randbemerkungen,,1,02
1066957584,L-1522-315488212,Aaf,DBSM/M/Klemm,"III 104, 11","III 104, 11",Antwortt|| deutsch : , : ,[24] Bl.,,,,,,,,,,1,02
1066961689,L-1525-315492082,Aaf,DBSM/M/Klemm,"III 104, 14","III 104, 14",Philips Me=||lanchtchons Anwey=||sung ynn die heylige/|| G#[oe]tliche schrifft/ durch|| Georgium Spalati=||num verdeutscht.|| : , : ,"CLXXIIII, [13 statt 14] Bl.",,,,,,,,,,1,02
998898333,L-1524-167183281,Aal,DBSM/M/Klemm,"III 104, 14 a","III 104, 14 a",Von Kauffshand=||lung vnd wu=||cher : , : ,"[36] Bl., letzte S. leer; Sign.: A - J4",,,,,,,,,,1,02
1066962936,L-1527-315493208,Aaf,DBSM/M/Klemm,"III 104, 15","III 104, 15",Vorzeichnus Su-||marien wie sich die : , : ,[12] Bl.,,,,,,,,,,1,02
999178016,L-1527-167684795,Aal,DBSM/M/Klemm,"III 104, 15a","III 104, 15a","Etlicher Gottlosen|| vnd widderchristi=||schen lere von der Papistischen|| Messen, so der Barfusser zu Er=||furt D. Conrad Kling gethan,|| Verlegung d", : ,"[20] Bl., Sign.: A - E4",,,,,,,,,,1,02
999178199,L-1529-167684949,Aal,DBSM/M/Klemm,"III 104, 15b","III 104, 15b","An die hoch=||geborne Furstin,|| fraw Sibilla Hertzogin zu|| Sachsen, Oeconomia Chri=||stiana das ist, von Christ=||licher haushaltung|| : ", : ,"[53] u. leer Bl., Sign.: A - M4, N2, O4",,,,,,,,,,1,02
1066964343,L-1531-315494573,Aaf,DBSM/M/Klemm,"III 104, 16","III 104, 16",Widder|| den Meuchler|| zu Dresen|| gedr#[ue]ckt.|| Mart. Luther.|| : , : ,[15] Bl.,,,,,,,,,,1,02
1223003582,L-1500-704954621,Qd,DBSM/M/Klemm,"III 104, 16 a","III 104, 16 a",Sammelband mit Drucken des 16. Jahrhunderts : , : ,Band mit 5 angebundenen Werken,,,,,,,,,,1,02
1066958637,L-1531-315489243,Aaf,DBSM/M/Klemm,"III 104, 17","III 104, 17",Warnunge|| D.Martini Lu=||ther/ An seine|| lieben Deud=||schen.|| : , : ,[32] Bl.,,,,,,,,,,1,02
1066848564,L-1532-315307668,AaB,DBSM/M/Klemm,"III 104, 18","III 104, 18",Die @Propheten alle Deudsch. : , : ,"[6], CXXIIII, LXIII Bl.",,,,,,,,,,1,02
999336967,L-1536-167934902,Aal,DBSM/M/Klemm,"III 104, 18 b","III 104, 18 b","[Der @XXIX|| Psalm Dauids von|| der gewalt der stimme Gottes,|| jnn den lüfften, An die hohen Re||genten, Sampt etlichen schreck||lichen vngewittern, ", : ,[95] statt [96] Bl.,,,,,,,,Titelblatt m. Bordüre (=Luther. Nr. 39) fehlt,,1,02
998890197,L-1536-167113534,Aal,DBSM/M/Klemm,"III 104, 18a","III 104, 18a",[Zwo|| Hochzeit|| Predigten|| D.|| Mar.|| Luther|| Wittemberg.|| 1536] : , : ,[28] statt [30] Bl.; Sign.: A2 - H3 statt H4,,,,,,,,Titel u. letzt. leer Bl. fehlen samt d. Titelbordüre,,1,02
1138311278,L-9999-41482752X,Qd,DBSM/M/Klemm,"III 104, 19","III 104, 19","Sammelband mit ""Füllmaterial"" : ", : ,Band mit angebundenen Werken,,,,,,,,,,1,02
995384096,L-1537-159443032,Aal,DBSM/M/Klemm,"III 104, 19a","III 104, 19a","Ein @Christliche erin||nerung vnd Vor||rede, vor der Lateischen|| Bibel, erstlich zu Paris jnn|| Franckreich, vnd folgend zu Antorff|| jnn Braband ged", : ,"[12] Bl., Sign.: A - C4",,,,,,,,,,1,02
1129395545,L-9999-401757196,Qd,DBSM/M/Klemm,"III 104, 20","III 104, 20",Drei alte Drucke zu Ringerkunst und Fechtkunst und ein dazu im 19. Jahrhundert angefertigter historistischer Prachteinband der Klemmsammlung : , : ,2 Bände,,,,,,,,,,1,02
998857661,L-1539-167079905,Afl,DBSM/M/Klemm,"III 104, 20 a","III 104, 20 a",Der ... @Teil der Bücher D. Mart. Luth. ...,1. : Der @Erste|| Teil der Bü||cher D. Mart. Luth.|| vber etliche Epistel der|| Aposteln,"Holzschn.-T., [9], CCCXXXVIII, [2], CCLX, [12] Bl. m. Holzschn.-Init.",,,,,,,,Mit hs. Eintr. - Mit Bibliotheksstempel St. Afra zu Meißen,,1,02
998857874,L-1550-16708013X,Afl,DBSM/M/Klemm,"III 104, 20 a","III 104, 20 a",Der ... @Teil der Bücher D. Mart. Luth. ...,"3. : Der @Dritte Teil|| der bücher des Ehrnwirdigen|| herrn doctoris Martini Lutheri, darin zusamen|| gebracht sind christliche vnd tröstliche Erklerung vnd auslegung der fur||nemesten Psalmen, ...","Titelbl. m. Holzschn., [7], 276, 318 Bl.",,,,,,,,Mit Bibliotheksstempel St. Afra zu Meißen,,1,02
998857955,L-1553-167080180,Afl,DBSM/M/Klemm,"III 104, 20 a","III 104, 20 a",Der ... @Teil der Bücher D. Mart. Luth. ...,"6. : Der @Sechste|| teil der bücher des Ehrnwirdi||gen Herrn Doctoris Martini Lutheri, darinnen|| begriffen etliche auslegung der heiligen Schrifft im newen Testament,|| Auch die Bücher vom Ehestand, Kauffshendel vnd Wucher, Ver||manung vnd Trostschrifften, ...","Titelbl. m. Holzschn., [5], 622 Bl.",,,,,,,,Mit Bibliotheksstempel St. Afra zu Meißen,,1,02
998898775,L-1539-167183672,Aal,DBSM/M/Klemm,"III 104, 20b","III 104, 20b",Von den|| Concilijs vnd|| Kirchen : , : ,[132] Bl.,,,,,,,,Mit hs. Eintr.,,1,02
1066964319,L-1540-315494549,AaB,DBSM/M/Klemm,"III 104, 21","III 104, 21",Biblia: dat ys:|| de gantze Hillige Schrifft/ D#[ue]=||desch/ Vpt nye thogerichtet/|| vnde mit vlite cor=||rigert.|| D. Mart. Luth.|| : , : ,"[6], CCCVII,[1], CLI,[1], LXXXVII, CLXV,[106] Bl.",,,,,,,,,,1,02
998886092,L-1539-167109278,Aal,DBSM/M/Klemm,"III 104, 21a","III 104, 21a",Der @CXXX. Psalm|| : De profundis clama|| von D. Mar. Luth.|| in Latinischer|| sprach ausge=||legt|| vnd jtzt ver=||deudscht|| durch|| Georg. Maior||, : ,[40] Bl.,,,,,,,,Mit hs. Eintr.,,1,02
1066957568,L-1542-315488190,Aaf,DBSM/M/Klemm,"III 104, 22","III 104, 22","Betb#[ue]ch=||lin, mit dem Calender|| vnd Passional, auffs|| new corrigiert vnd|| gemehret.|| D.Mar.|| Luther.|| : ", : ,"[8], 311 Bl.",,,,,,,,,,1,02
993885098,L-1542-153948558,Aal,DBSM/M/Klemm,"III 104, 22 a","III 104, 22 a",Der @Barfu||ser Muenche Eulenspie-||gel vnd Alcoran : , : ,[80] Bl.,,,,,,,,,,1,02
997502606,L-1537-164064389,Aal,DBSM/M/Klemm,"III 104, 22 g","III 104, 22 g","Dispv-||tatio Ioannis Hus, quam absoluit dum ageret Con-||stantiae, priusqu[am] in carcerem|| conijceretur||Condemnatio utrisqu[e] speciei|| in Euchar", : ,[16] Bl.; Sign.: A-B8,,,,,,,,,,1,02
997659521,L-1615-164493816,Aal,DBSM/M/Klemm,"III 104, 22 g","III 104, 22 g","Corpusculum Doctrinae,|| Hoc Est:|| Partes|| Praecipvae, Et Svm=||Ma Christianae Doctrin=||nae, Pueris in Schola domique Quaestiun=||culis propositae,", : ,"[52] Bl., Sign.: A8 - G",,,,,,,,,,1,02
999155903,L-1539-167629344,Aal,DBSM/M/Klemm,"III 104, 22 g","III 104, 22 g",De EC||Clesiae Avtorita||tate[!] & de veterum scrip||tis libellus|| : , : ,"[71] u. [1] leer. Bl., Sign.: A - I8",,,,,,,,,,1,02
999171992,L-1549-167645609,Aal,DBSM/M/Klemm,"III 104, 22 g","III 104, 22 g","Historia|| De Vita Et Ac||Tis Reverendiss|| Viri. D. Mart. Lutheri, Ve||rae Theologiae Doctoris, bona|| fide conscripta : ", : ,"[48] Bl., Sign.: A - F8",,,,,,,,"Zeitgenöss. Horneinband m. durchgezog. Bünden, Blinddruckkante längs d. Deckel u. Besitzermonogramm [Ursprüngl.:] D Z G m. Tinte übermalt zu: C E G 1623",,1,02
1000479900,L-1537-170696677,Aal,DBSM/M/Klemm,"III 104, 22 g","III 104, 22 g","Cvr Et|| Qvomodo Chri-||stianum Concilium debeat|| esse LIBERVM|| : Item de coniuratione|| Papistarum|| ; Quae in tenebris dixistis, ... Luc. 12.|| 15", : ,[16] Bl. Sign.: A - B8,,,,,,,,,,1,02
999172476,L-1549-167646265,Aal,DBSM/M/Klemm,"III 104, 22 h","III 104, 22 h","Initia|| doctrinae|| physicae, dicta||ta in Academia Vui||tebergensi|| : [Liber 1.2.3. in 1 Bd.]", : ,"128, 126 Bl.",,,,,,,,Mit Druckermarke u. Holzschn. Initialen. Schweinslederinbd mit Blinddruck u. Bes. Monogramm CWH 1549,,1,02
999178393,L-1543-167685090,Aal,DBSM/M/Klemm,"III 104, 22e","III 104, 22e","An die Hochge||borne Fur=||stin, Fraw Sibilla|| Hertzogin zu Sachssen,|| Oeconomia|| Christiana, das ist,|| von Christlicher Haushal=||tung : ", : ,"[59] u. 1 leer Bl., Sign.: A - G8, H4",,,,,,,,Vorderer Vorsatz mit Vorbesitzereinträgen v. 1554 u. später; zerstört; restaur. zeitgen. Einband,,1,02
1066847819,L-1556-315306971,Aaf,DBSM/M/Klemm,"III 104, 23","III 104, 23",Biblia|| Das ist: Die gantze|| heilige Schrifft:|| Deudsch.|| Doct. Mart. Luth.|| : , : ,"[6], 344, 382 Bl.",,,,,,,,,,1,02
993887112,L-1526-15395048X,Aal,DBSM/M/Klemm,"III 104, 24","III 104, 24","Der @Neuntzige||ste Psalmus|| Wie keyn trost|| h°ulff|| od||der sterck|| sey|| de, teuffel|| vnd aller får|| geystlich|| vnd leyplich|| zu widder||ste", : ,[18] Bl. m.Holzschn.-Titeleinf.u. Init.,,,,,,,,,,1,02
1138242047,L-9999-414746961,Qd,DBSM/M/Klemm,"III 104, 25","III 104, 25",Sammelband mit zwei Werken von Martin Luther : , : ,Band mit angebundenem Werk,,,,,,,,,,1,02
99456354X,L-1529-156634635,Aal,DBSM/M/Klemm,"III 104, 25a","III 104, 25a","Wahrhafftig be||richt, Das das wort Gotts,||ohn tumult, ohn schwer||merey, zu Gosler vnd Braun||schweigk gepredigt wird,|| durch|| Anto : Coruinum|| z", : ,[14] Bl.,,,,,,,,,,1,02
998921629,L-1534-167205846,Aal,DBSM/M/Klemm,"III 104, 25b","III 104, 25b",Der @LXV|| Psalm|| durch|| D. Mart. Luth.|| zu Dessaw|| fur den|| Feursten zu Anhalt|| gepredigt : , : ,[34] Bl.,,,,,,,,,,1,02
993930700,L-1535-154040312,Aal,DBSM/M/Klemm,"III 104, 26 b","III 104, 26 b","Ein @schö-||ner Sermon,|| von dem Wort, Zei-||chen vnd Sa-||crament|| : ", : ,[14] statt [32] Bl.,,,,,,,,Schluß m. Impressum fehlt,,1,02
999175556,L-1535-167648985,Aal,DBSM/M/Klemm,"III 104, 26 d","III 104, 26 d",Verlegung etlicher|| vnschristlicher|| Artikel|| Welche die Widerteuffer|| furgeben|| : , : ,"[20] Bl., letzte S. leer., Sign.: A - E4",,,,,,,,,,1,02
997626577,L-1534-164451234,Aal,DBSM/M/Klemm,"III 104, 26a","III 104, 26a","Wilch die rech||te Kirche, Vnd da||gegen wilch die falsche Kirch|| ist, Christlich antwort vnd|| tröstliche vnterricht, : ", : ,[61] statt [62] d. h. d. letzte leere Bl.,,,,,,,,"Sign.: A4-P2, Q1-3",,1,02
1000805778,L-1536-171223543,Aal,DBSM/M/Klemm,"III 104, 26c","III 104, 26c","Das @Buch|| der Altveter, des|| Jsraelitischen volcks,|| Nemlich,|| Woher die Syna||gog, das volck Gottes,|| oder die Kirche, jren|| vrsprung habe|| :", : ,"[24] Bl., letzte S. leer. Sign.: A - F4",,,,,,,,,,1,02
1066961611,L-1544-315492015,Aaf,DBSM/M/Klemm,"III 104, 27","III 104, 27","Newe Deudsche Geistliche|| Gesenge CXXIII. Mit Vier vnd Fünff Stim-||men, F#[ue]r die gemeinen SCHVLEN, Mit|| sonderlichem vleis aus vielen erlesen.||", : ,[70] Bl.,,,,,,,,,,1,02
1066957088,L-1546-315487704,Aaf,DBSM/M/Klemm,"III 104, 28","III 104, 28",Zwo Sch#[oe]ne vnd|| Tr#[oe]stliche predigt D.Martini Lu=||theri/ Die erste/ Von der Tauffe Chri=||sti etc. aus dem iij.Capitel|| Matthej.|| Die ander, : ,[34] Bl.,,,,,,,,,,1,02
1079624163,L-1551-343799960,Aaf,DBSM/M/Klemm,"III 104, 29","III 104, 29",T @Wittembergisch|| deudsch Geistlich|| Gesangb#[ue]ch=||lein.|| Mit vier vnd f#[ue]nff stimmen.|| Durch Johan Walthern/ Chur=||f#[ue]rstlichen von Sa, : ,Discantus: [80] Bl.; Tenor: [96] Bl.; Altus: [80] Bl.; Bassus: [82] Bl.; Vagans: [39] Bl.,,,,,,,,,,1,02
99892413X,L-1559-167208330,Aal,DBSM/M/Klemm,"III 104, 30","III 104, 30",Chronica|| des Ehrnwirdigen Herrn|| : , : ,[127] Bl.,,,,,,,,Mit hs. Eintr.,,1,02
1066960011,L-1527-315490543,Aaf,DBSM/M/Klemm,"III 104, 31","III 104, 31",Etliche spruch : , : ,[16] Bl.,,,,,,,,,,1,02
106695755X,L-1531-315488182,Aaf,DBSM/M/Klemm,"III 104, 32","III 104, 32",Vermanug|| an die geistlichen|| versamlet auff dem Reichs=||tag zu Augsburg/ Anno|| 1531.|| Marti. Luther.|| : , : ,[28] Bl.,,,,,,,,,,1,01
999156268,L-1540-167629735,Aal,DBSM/M/Klemm,"III 104, 32 b","III 104, 32 b","Von der|| Kirchen, vnd al||ten Kirchen||lerern|| : ", : ,"[87] Bl., ohne das leere Schlußblatt, Sign.: A4 - Y3",,,,,,,,,,1,02
998887110,L-1538-167110322,Aal,DBSM/M/Klemm,"III 104, 32 d","III 104, 32 d",Das|| @XIIII. vnd XV|| Capitel S. Johan||nis : , : ,"[288] Bl., Sign. + 4, A - Z4, Aa - Zz4, aaa - zzz4, AA - BB4",,,,,,,,"Zeitgenöss. Schweinslederband mit Blinddruck, kursächsisch 1. H. 16. Jh., mit 1535 datierter Rolle",,1,02
999175122,L-1529-167648578,Aal,DBSM/M/Klemm,"III 104, 32 d","III 104, 32 d",Die @Epi||stel S. Pauli zun|| Colossern : , : ,"[99] Bl., Sign.: A - Z4, Aa - Bb4",,,,,,,,,,1,02
998925616,L-1530-167209701,Aal,DBSM/M/Klemm,"III 104, 32 e","III 104, 32 e",Verma=||nung zum Sacra||ment des leibs vnd|| bluts vnsers|| HERRN.|| : , : ,"[24] Bl., letzte Seite leer, Sign. A - F4",,,,,,,,,,1,02
999174746,L-1536-167648225,Aal,DBSM/M/Klemm,"III 104, 32 i","III 104, 32 i",Das @welt-||liche Oberkeit|| den Widerteuffern mit|| leiblicher straffe zu|| wehren schuldig|| sey : Etlicher be-||dencken zu Witeberg, : ,"[8] Bl., letzte Seite leer, Sign.: A - B4",,,,,,,,,,1,02
997502614,L-1537-164064397,Aal,DBSM/M/Klemm,"III 104, 32 k","III 104, 32 k","Etliche|| Brieue Johan=||nes Huss des Heiligen|| Merterers, aus dem ge=||fengnis zu Costentz,|| An die Behemen|| geschrieben|| : ", : ,"[22] Bl., Sign. A-F4",,,,,,,,,,1,02
998886769,L-1530-167110020,Aal,DBSM/M/Klemm,"III 104, 32 m","III 104, 32 m",Eine @bekend||nis Christlicher le||re vnd glaubens|| : , : ,[4] Bl. m. Titeleinfass.,,,,,,,,,,1,02
994516029,L-1532-156356422,Aal,DBSM/M/Klemm,"III 104, 32/a","III 104, 32/a","Dialec||Tica Johannis|| Caesaris in X. tractatus di||gesta, omnia fere eius artis praecep||ta tam breuiter qam luculenter|| complectens|| : Item appen", : ,"[144] Bl., Sign. A - S8",,,,,,,,,,1,02
999167294,L-1531-167640917,Aal,DBSM/M/Klemm,"III 104, 32a","III 104, 32a",De Dia||Lectica Li||Bri Qva||Tvor|| : , : ,"[112] u. [1] leer. Bl., Sign.: A8 - Q7",,,,,,,,Nach Bog. A [8] Bl. hs. Notizen eingebunden; nch B8 u. D8 je [1] Bl. - Zeitgen. Kalbldreinband m. Blinddruck aus Rollen u. Einzelstempeln. Restauriert,,1,02
999167855,L-1532-167641727,Aal,DBSM/M/Klemm,"III 104, 32a","III 104, 32a",Elemen||Torvm|| Rhetorices|| Libri|| Dvo|| : , : ,[96] Bl.,,,,,,,,,,1,02
999166727,L-1541-16763996X,Aal,DBSM/M/Klemm,"III 104, 32c","III 104, 32c","Eine @Schrifft Philip. Melanth. new||lich latinisch gestellet : wid||der den vnreinen Bapsts|| Celibat, vnd verbot der Priester||ehe", : ,"[36] Bl., Sign. A - J4",,,,,,,,"Vorbesitzer-Exlibris 1934: Dr. Lic. Hans Becker; erworben 1965 von ""Frau Liebisch, Mölkau, Liste 3"" (Briefwechsel dazu evtl. im Abt.-Archiv ?)",,1,02
998924954,L-1538-167209035,Aal,DBSM/M/Klemm,"III 104, 32d","III 104, 32d",Die @drey|| Symbola oder Be||kentnis des glau||bens Christi jnn der|| kirchen eintrechtig||lich gebraucht|| : , : ,[24] Bl. Sign. A - F4,,,,,,,,,,1,02
998902365,L-1536-167186949,Aal,DBSM/M/Klemm,"III 104, 32f","III 104, 32f","Ein @trost=||liche predigt von|| der zukunfft Christi,|| vnd den vorgehenden|| zeichen des Jüng=||sten tags /|| D. Mart. Luther.|| Wittemberg|| 1536||", : ,"[16] Bl., letzte Seite leer. - Sign.: A - D4",,,,,,,,,,1,02
998903302,L-1536-167187783,Aal,DBSM/M/Klemm,"III 104, 32g","III 104, 32g","Zwo pre=||digt vom zorn,|| : ", : ,"[21] statt [22] Bl., - Sig. A4 - F3",,,,,,,,das letzte Bl. mit dem Impressum fehlt,,1,02
994848145,L-1536-158186060,Aal,DBSM/M/Klemm,"III 104, 32h","III 104, 32h","Warhafftige historie,|| wie das Euangelium zu Münster angefangen, vnd dar||nach durch die Widderteuf||fer verstöret, widder|| aufgehört hat||: Darzu d", : ,"[28] Bl., letzte S. leer",,,,,,,,,,1,02
1066957576,L-1543-315488204,Aaf,DBSM/M/Klemm,"III 104, 33","III 104, 33","Christliche|| Geseng Lateinisch vnd|| Deudsch, zum Begrebnis.|| D. Martinus|| Luther.|| : ", : ,[30] Bl.,,,,,,,,,,1,02
1066874271,L-1545-315332085,Aaf,DBSM/M/Klemm,"III 104, 34","III 104, 34",Bapst trew Hadriani iiij.// vnd Alexanders III. gegen Keyser : , : ,[31] Bl.,,,,,,,,,,1,02
999165380,L-1546-167638696,Aal,DBSM/M/Klemm,"III 104, 34a","III 104, 34a","Vrsachen, wa=||rumb die Kirchen,|| welche reine, Christliche|| lehr bekennen, die selbige|| lehr angenomen, vnd dabey ewiglich|| zu bleiben sich schul", : ,"[48] Bl., Sign.: a - b4; A - K4",,,,,,,,,,1,02
999156691,L-1546-16763013X,Aal,DBSM/M/Klemm,"III 104, 34b","III 104, 34b","Cavsae Quare|| Et Amplexae Sint,|| Et Retinendam Dv||cant doctrinam, quam profitentur,|| Ecclesiae, quae confessionem Aug||gustae exhibitam Imperato||", : ,"[19] Bl., Sig.: A - D8; E1-3",,,,,,,,,,1,02
