idn,akz,bbg,standort,signatur_g,signatur_a,jahr,titel,stuecktitel,f4243,f4256,f4241,f4105_9,f4105_g,ausleihcode,sig_komm,f4801_a,f4801_k,bibliothek,einrichtung,exemplar
1002954894,L-1813-178496634,Aal,DBSM/M/Klemm,Va 1492,Va 1492,1813,"Leipzigs Gefahr, Noth und Rettung : ", : ,,,,,,,,,,,1,02
1002998697,L-1824-178558087,Afl,DBSM/M/Klemm,Vd 287,Vd 287,1824,Chefs - dʹoeuvre dramatiques,T. 2 : ,,,,,,,,,,,1,02
1002999553,L-1824-178558931,Afl,DBSM/M/Klemm,Vd 287,Vd 287,1824,Chefs - dʹoeuvre dramatiques,T. 1 : ,,,,,,,,,,,1,02
1002999596,L-1821-178558966,Afl,DBSM/M/Klemm,(ÜF / 4. OG: R42/1/10),Va 3303,1821,Vorbilder für Fabrikanten und Handwerker,1. : Architektonische u.a. Verzierungen,,,,,,,,,,,1,02
1002999626,L-1824-178558982,Afl,DBSM/M/Klemm,Vd 287,Vd 287,1824,Chefs - dʹoeuvre dramatiques,T. 3 : ,,,,,,,,,,,1,02
1002999693,L-1824-178559024,Afl,DBSM/M/Klemm,Vd 287,Vd 287,1824,Chefs - dʹoeuvre dramatiques,T. 4 : ,,,,,,,,,,,1,02
1002999707,L-1821-178559032,Afl,DBSM/M/Klemm,(ÜF / 4. OG: R42/1/9),Va 3303,1821,Vorbilder für Fabrikanten und Handwerker,"2. : Geräthe, Gefässe und kleinere Monumente",,,,,,,,(Taf. 21 fehlt),,,1,02
1002999820,L-1821-178559121,Afl,DBSM/M/Klemm,(ÜF / 4. OG: R42/1/10),Va 3303,1821,Vorbilder für Fabrikanten und Handwerker,3. : Vorbilder für d. Verzierung von Zeugen u. für d. Würkerei insbesondere,,,,,,,,,,,1,02
1003008062,L-1821-178567434,Afl,DBSM/M/Klemm,Va 434 - 1/3,Va 434 - 1,1821,Candide oder die beste Welt,1 : ,,,,,,,,,,,1,02
1003008100,L-1821-178567485,Afl,DBSM/M/Klemm,Va 434 - 1/3,Va 434 - 2,1821,Candide oder die beste Welt,2 : ,,,,,,,,,,,1,02
1003008925,L-1822-178568414,Aal,DBSM/M/Klemm,Vd 290,Vd 290,1822,Contes en vers et satires : , : ,,,,,,,,,,,1,02
1003009077,L-1822-178568589,Aal,DBSM/M/Klemm,Vd 156,Vd 156,1822,Lʹ @Essai sur la poésie épique : , : ,,,,,,,,,,,1,02
1003009638,L-1822-178569240,Aal,DBSM/M/Klemm,Vd 156,Vd 156,1822,La @Henriade : poe͏̈me ; avec les notes ; suivi de lʹessai sur la poésie épique, : ,,,,,,,,,,,1,02
1003010946,L-1821-178570702,Afl,DBSM/M/Klemm,Va 434 - 4,Va 434 - 4,1821,Geschichte Karls XII,1. : Buch 1 - 2,,,,,,,,,,,1,02
1003010970,L-1821-178570745,Afl,DBSM/M/Klemm,Va 434 - 5,Va 434 - 5,1821,Geschichte Karls XII,2. : Buch 3 - 5,,,,,,,,,,,1,02
1003011055,L-1821-178570834,Afl,DBSM/M/Klemm,Va 434 - 6,Va 434 - 6,1821,Geschichte Karls XII,3. : Buch 6 - 8,,,,,,,,,,,1,02
1003029094,L-1825-178654663,Afl,DBSM/M/Klemm,Va 473,Va 473,1825,Sämtliche Gedichte von Johann Heinrich Voß: Auswahl der letzten [!] Hand,1/2 : ,,,,,,,,,,,1,02
1003029116,L-1825-17865468X,Afl,DBSM/M/Klemm,Va 473,Va 473,1825,Sämtliche Gedichte von Johann Heinrich Voß: Auswahl der letzten [!] Hand,3/4 : ,,,,,,,,,,,1,02
1003029353,L-1811-178654914,Aal,DBSM/M/Klemm,Vab 55,Vab 55,1811,Idyllen : , : ,,,,,,,,,,,1,02
1003030084,L-1811-17865566X,Aal,DBSM/M/Klemm,Va 292/2,Va 292/2,1811,"Luise, ein ländliches Gedicht in drey Idyllen : mit 4 Kupfern.", : ,,,,,,,,,,,1,02
1003030203,L-1823-178655821,Aal,DBSM/M/Klemm,"Va, 546","Va, 546",1823,Luise : ein ländliches Gedicht in 3 Idyllen ; Auswahl d. letzten Hand, : ,,,,,,,,,,,1,02
1003036759,L-1829-178661899,Aal,DBSM/M/Klemm,Va 1572,Va 1572,1829,Des @Publius Ovidius Naso fünf Trauer-Bücher : , : ,,,,,,,,,,,1,02
1003038670,L-1817-178664197,Afl,DBSM/M/Klemm,Va 289/2,Va 289/2,1817,Historische Unterhaltungen für die Jugend,1. : ,,,,,,,,,,,1,02
1003038700,L-1817-178664227,Afl,DBSM/M/Klemm,Va 289/2,Va 289/2,1817,Historische Unterhaltungen für die Jugend,2. : ,,,,,,,,,,,1,02
1003038778,L-1818-178664332,Afl,DBSM/M/Klemm,Va 289/2,Va 289/2,1818,Historische Unterhaltungen für die Jugend,3. : ,,,,,,,,,,,1,02
1003038794,L-1818-178664367,Afl,DBSM/M/Klemm,Va 289/2,Va 289/2,1818,Historische Unterhaltungen für die Jugend,4. : ,,,,,,,,,,,1,02
1003038824,L-1819-178664383,Afl,DBSM/M/Klemm,Va 289/2,Va 289/2,1819,Historische Unterhaltungen für die Jugend,5. : ,,,,,,,,,,,1,02
1003038859,L-1818-178664421,Afl,DBSM/M/Klemm,Va 289/2,Va 289/2,1818,Historische Unterhaltungen für die Jugend,6. : ,,,,,,,,,,,1,02
1003041256,L-1828-178667609,Aal,DBSM/M/Klemm,Va 1666,Va 1666,1828,Gedichte eines fahrenden Schülers : , : ,,,,,,,,,,,1,02
1003042937,L-1828-178669814,Aal,DBSM/M/Klemm,Va 2521/14,Va 2521/14,1828,"Lehren der Weisheit und Tugend in auserlesenen Fabeln, Erzählungen und Liedern : ein Buch f. d. Jugend", : ,,,,,,,,,,,1,02
1003168213,L-1829-178918547,Afl,DBSM/M/Klemm,Va 4470,Va 4470,1829,Neues vollständiges Taschenwörterbuch der französischen und deutschen Sprache, : Franz. Th.,,,,,,,,,,,1,02
1003168256,L-1829-17891858X,Afl,DBSM/M/Klemm,Va 4470,Va 4470,1829,Neues vollständiges Taschenwörterbuch der französischen und deutschen Sprache, : Dt. Th.,,,,,,,,,,,1,02
1003173470,L-1822-178924032,Aal,DBSM/M/Klemm,Va 1923,Va 1923,1822,Der @Freischütz : , : ,,,,,,,,,,,1,02
1003283071,L-1819-17938094X,Afl,DBSM/M/Klemm,Va 1648/2,Va 1648/2,1819,Die @Söhne des Thals,2. : Die Kreuzesbrüder,,,,,,,,,,,1,02
1003291538,L-1814-179390422,Aal,DBSM/M/Klemm,Va 818,Va 818,1814,Io[annis] Ortw[ini] Westenbergii Principia juris secundum ordinem digestorum seu pendactarum in usum auditorum vulgata : , : ,,,,,,,,,,,1,02
1003323162,L-1815-179468561,Afl,DBSM/M/Klemm,Vab 73,Vab 73,1815,Auswahl denkwürdiger Briefe,1 : ,,,,,,,,,,,1,02
1003323197,L-1815-17946860X,Afl,DBSM/M/Klemm,Vab 73,Vab 73,1815,Auswahl denkwürdiger Briefe,2 : ,,,,,,,,,,,1,02
1003326099,L-1819-17947149X,Aal,DBSM/M/Klemm,"Va, 504b","Va, 504b",1819,Oberon : ein Gedicht in 12 Gesängen, : ,,,,,,,,,,,1,02
1003326781,L-1827-179472178,Afl,DBSM/M/Klemm,Va 2248,Va 2248,1827,[Christoph Martin] Wieland's Oberon,T. 1 : ,,,,,,,,,,,1,02
1003326854,L-1827-179472275,Afl,DBSM/M/Klemm,Va 2248,Va 2248,1827,[Christoph Martin] Wieland's Oberon,T. 2 : ,,,,,,,,,,,1,02
1003379575,L-1826-17956501X,Aal,DBSM/M/Klemm,Va 1453/3,Va 1453/3,1826,"Gustavs und Malwinaʹs Bilderschule : ein belehrendes Buch für Kinder, welche anfangen zu lesen", : ,,,,,,,,"Es fehlen das Titelbl. und vermutl. das Titelkupf., denn die 24 im Text beschr. Kupf. sind kompl. - Titel lt Heinsius",,,1,02
1003406211,L-1815-179835262,Afl,DBSM/M/Klemm,Va 2092,Va 2092,1815,Abbildung der deutschen Holzarten für Forstmänner und Liebhaber der Botanik,1. : Mit 108 ill. Kupfertaf,,,,,,,,(Taf. 94 u. 95 fehlen!),,,1,02
1003412068,L-1816-179841378,Aal,DBSM/M/Klemm,Va 1032,Va 1032,1816,Neue Erzählungen für häusliche Zirkel : mit 4 Kupfern, : ,,,,,,,,,,,1,02
1003412408,L-1821-17984170X,Afl,DBSM/M/Klemm,Va 420 - 1,Va 420 - 1,1821,Lyratöne,Tonreihe 1 : ,,,,,,,,,,,1,02
1003412432,L-1821-179841742,Afl,DBSM/M/Klemm,Va 420 - 2,Va 420 - 2,1821,Lyratöne,Tonreihe 2 : ,,,,,,,,,,,1,02
1003473660,L-1824-179959352,Aal,DBSM/M/Klemm,Va 1868,Va 1868,1824,Der @Liebe Zauberkreis : ein dramat. Gedicht in 5 Akten, : ,,,,,,,,,,,1,02
1003586759,L-1822-180255436,Aal,DBSM/M/Klemm,Va 3837,Va 3837,1822,Vita Davidis Ruhnkenii : , : ,,,,,,,,,,,1,02
1003663559,L-1815-180402870,Aal,DBSM/M/Klemm,Va 972,Va 972,1815,"Elbingsche Zeitung : Beilage zum 89. Stück ; [Montag, den 6. Nov. 1815]", : ,,,,,,,,,,,1,02
1003705391,L-1822-180495585,Aal,DBSM/M/Klemm,"Va, 3750","Va, 3750",1822,Der @Raethselschmidt in muntrer Freunde Kreise : Giebt 300 große u. kleine Nüsse zu knacken, : ,,,,,,,,,,,1,02
1003739016,L-1830-180544721,Afl,DBSM/M/Klemm,Va 1640/9,Va 1640/9,1830,Der @neue deutsche Kinderfreund,1. : ,,,,,,,,,,,1,02
1003779344,L-1827-180626426,Aal,DBSM/M/Klemm,Va 4479,Va 4479,1827,Reise von Sarepta in verschiedne Kalmücken-Horden des Astrachanischen Gouvernements im Jahr 1823 vom 26ten May bis 21ten August neuen Stils in Angeleg, : ,,,,,,,,,,,1,02
1007169230,L-2010-311328,Aa,DBSM/M/Klemm,"Va, 5634","Va, 5634",1810,Kosmographische Entwickelung der vornehmsten Begriffe und Kenntnisse welche bey der zweckmäßigen Benutzung der künstlichen Himmels- und Erdkugel erfor, : ,,,,,,,,,,,1,02
1008151335,L-2010-321004,Aa,DBSM/M/Klemm,"Va, 5655","Va, 5655",1822,Die @botanische Kunstsprache in Umrissen nebst erläuterndem Texte : zum Gebrauch bei Vorlesungen und zum Selbstunterricht, : ,,,,,,,,,,,1,02
1017834822,L-2011-327177,Af,DBSM/M/Klemm,"Va, 5767","Va, 5767",1811,Das @Zeitalter Napoleons oder chronologische Darstellung der merkwürdigsten Weltbegebenheiten seit der Geburt Napoleons I. bis zu seiner Vermählung mi,2. Abt. : ,,,,,,,,,,,1,02
1018614036,L-2011-327176,Af,DBSM/DA,(DA 06.04.01.0910),"Va, 5767",1811,Das @Zeitalter Napoleons oder chronologische Darstellung der merkwürdigsten Weltbegebenheiten seit der Geburt Napoleons I. bis zu seiner Vermählung mi,1. Abt. : ,,,,,,a,,,,,1,02
1020458178,L-2012-303485,Aa,DBSM/M/Klemm,"Vc, 507","Vc, 507",1821,"The @book of English trades, and library of the useful arts : ", : ,,,,,,,,,,,1,02
1021991864,L-2012-309353,Aa,DBSM/M/Klemm,"Va, 5779","Va, 5779",1812,"Nouveau dictionnaire de poche Français - Allemand et Allemand - Français : enrichi det mots nouveaux généralement reçus dans les deux langues, des tab", : ,,,,,,,,,,,1,02
1023440210,L-2012-314906,Af,DBSM/M/Klemm,"Vc, 512 - 1","Vc, 512 - 1",1827,The @paradise lost,Vol. 1 : ,,,,,,,,"Exlibris von Robert George Hopper Boulton, Esq., b. 1871 (Quelle: http://www.ebooksread.com/authors-eng/arthur-charles-fox-davies/armorial-families--a-directory-of-gentlemen-of-coat-armour-volume-1-dxo/page-53-armorial-families--a-directory-of-gentlemen-of-coat-armour-volume-1-dxo.shtml). - Ldr-Bde. d. Z. mit RVerg., blind- und goldgepr. Deckelbordüren, Steh- und Innenkantenverg., Innendeckel beidseitig mit rot-violetter Seide belegt, Goldschnitt [lt. Antiquariatsangebot]",,,1,02
102764452X,L-1818-248212737,Abvz,DBSM/M/Klemm,"Vab, 147","Vab, 147",1818,Amor und die Grazien : ein Almanach des schönen Geschlechts für das Jahr ..., : ,,,,,,,,,,009030115,1,02
1027973000,L-2012-160367,Af,DBSM/M/Klemm,"Vab, 147","Vab, 147",1817,Amor und die Grazien,1818. : ,,,,,,,,"Einband: zeitgenöss. Broschur, hellgrünes Papier, Goldschnitt, Rücken mit Japanpapier verstärkt. - Auf d. Titelbl. Steuerstempel (Kalenderstempel): W 12 K Kalend. 818 [Wien 1818]",,,1,01
1030302251,L-2013-302899,Aa,DBSM/M/Klemm,"Va, 5788","Va, 5788",1823,"Ein @ernstlicher Blick in die Ewigkeit, oder Betrachtungen über die vier letzten Dinge des Menschen sowohl für Geistliche als Weltleute : ", : ,,,,,,,,mit hs. Notiz: Anne Krebs de Petit Rederching,,,1,02
1030451192,L-2012-314907,Af,DBSM/M/Klemm,"Vc, 512 - 2","Vc, 512 - 2",1827,The @paradise lost,Vol. 2 : ,,,,,,,,"Exlibris von Robert George Hopper Boulton, Esq., b. 1871 (Quelle: http://www.ebooksread.com/authors-eng/arthur-charles-fox-davies/armorial-families--a-directory-of-gentlemen-of-coat-armour-volume-1-dxo/page-53-armorial-families--a-directory-of-gentlemen-of-coat-armour-volume-1-dxo.shtml). - Ldr-Bde. d. Z. mit RVerg., blind- und goldgepr. Deckelbordüren, Steh- und Innenkantenverg., Innendeckel beidseitig mit rot-violetter Seide belegt, Goldschnitt [lt. Antiquariatsangebot]",,,1,02
1044165154,L-2013-331523,Af,DBSM/M/Klemm,Va 1934,Va 1934,1819,Urania,N.F. Jg. 1.1819. : ,,,,,,,,,,,1,02
1060395835,L-2014-329345,Af,DBSM/M/Klemm,"Vab, 149","Vab, 149",1820,Gewerbkunde oder Gallerie der vorzüglichsten Künste und Handwerke,Bd. 1 : ,,,,,,,,,,,1,02
1066678243,L-1810-315066873,Aaf,DBSM/M/Klemm,"Vd, 708","Vd, 708",1810,"Rapport historique sur les progrès des sciences mathématiques depuis 1789, et sur leur état actuel : présenté à Sa Majesté l'Empereur et Roi, en son C", : ,,,,,,,,,,,1,02
1066678456,L-1814-31506708X,Aaf,DBSM/M/Klemm,"Va, 4663","Va, 4663",1814,Allgemein-practisches Gartenbuch für den Bürger und Landmann über den Küchen- und Obstgarten : , : ,,,,,,,,,,,1,02
1066683506,L-1819-31507180X,Aaf,DBSM/M/Klemm,"Va, 4680","Va, 4680",1819,Einleitung in die allgemeine Erdkunde mit einer Vorschule der Feldkunde : , : ,,,,,,,,,,,1,02
1066696055,L-1819-315083484,Aaf,DBSM/M/Klemm,"Va, 4735","Va, 4735",1819,Die @Jungfrau vom See : , : ,,,,,,,,,,,1,02
1066696837,L-1821-315084197,Aaf,DBSM/M/Klemm,"Va, 4901","Va, 4901",1821,Ouvertuere zu dem Schauspiel Preciosa : , : ,,,,,,,,,,,1,02
1066785627,L-1825-315207302,Aaf,DBSM/M/Klemm,"Va, 372","Va, 372",1825,Panorama des Rheins und seiner nächsten Umgebungen von Mainz bis Coeln : , : ,,,,,,,,,,,1,02
1066790701,L-1818-315211717,Aaf,DBSM/M/Klemm,"Vd, 724","Vd, 724",1818,Essai sur l'établissement monarchique de Louis XIV... : précédé de Nouveaux mémoires de Dangeau..., : ,,,,,,,,,,,1,02
1066793654,L-1811-315214309,Aaf,DBSM/M/Klemm,"Va, 5051/3","Va, 5051/3",1811,Lehrbuch der Erdbeschreibung des Königreichs Sachsen für Schulen : , : ,,,,,,,,Mit hs. Eintr.,,,1,02
1066797714,L-1826-315217944,Aaf,DBSM/M/Klemm,"Va, 5050","Va, 5050",1826,Des @Vetters Feldzug in die Seebäder von Doberan : , : ,,,,,,,,,,,1,02
106685825X,L-1825-315317035,AaB,DBSM/M/Klemm,Va 967 (ÜF / 4. OG: R42/1/5),Va 967,1825,Wandcharte von West- und Mittel-Europa : , : ,,,,,,,,,,,1,02
1066866708,L-1826-315324961,Aaf,DBSM/M/Klemm,"Va, 745 (ÜF / 4. OG: R73A/11/4)","Va, 745",1826,Pantheon der Geschichte des Teutschen Volkes : , : ,,,,,,,,,,,1,02
1066869022,L-1821-315327065,Aaf,DBSM/M/Klemm,"Va, 3303 (ÜF / 4. OG: R42/1/10)","Va, 3303",1821,Vorbilder für Fabrikanten und Handwerker : , : ,,,,,,,,"Abt.1. [in 2 Bdn], 2.3. [Atlas]",,,1,02
106931255X,L-2015-311390,Af,DBSM/M/Klemm,"Va, 5852","Va, 5852",1830,Herodoti Musae,Volumen Primum : ,,,,,,,,Enth. 3 von 4 gef. Taf.,,,1,02
107010244X,L-2015-317291,Af,DBSM/M/Klemm,Va 916 /2,Va 916 /2,1817,Homēru epē.,Vol. 1. : ,,,,,,,,,,,1,02
1070102547,L-2015-317291,Af,DBSM/M/Klemm,Va 916 /2,Va 916 /2,1817,Homēru epē.,"Vol. 2., Pars 2. : , ",", ",,,,,,,,,,1,02
1074553810,L-2015-324868,Af,DBSM/M/Klemm,"Va, 5862","Va, 5862",1817,Die @Geschichte des alten Testaments,1. Bändchen : Von Erschaffung der Welt bis auf die Könige,,,,,,,,,,,1,01
107816004X,L-2015-332193,Aa,DBSM/M/Klemm,"Va, 5863","Va, 5863",1829,Rouge et noir oder Die Geschichte von den vier Königen : aus den Papieren des Staatskanzler Rolichon, : ,,,,,,,,,,,1,02
1081511036,L-2016-315829,Aa,DBSM/M/Klemm,"Va, 5866","Va, 5866",1813,Relation der Schlachten bei Leipzig am 16. und 18. October 1813 : , : ,,,,,,,,,,,1,02
1117722287,L-2016-328783,Aa,DBSM/M/Klemm,"Va, 5876","Va, 5876",1829,Monstrorum Trium Praeter Naturam Cum Secundinis Coalitorum Disquisitio : , : ,,,,,,,,,,,1,02
1130188051,L-2017-309456,Aa,DBSM/M/Klemm,"Vab, 151","Vab, 151",1812,Abhandlung über die Cultur des Waids und die Indig-Bereitung aus demselben : mit IV Kupfertafeln, : ,1118381173,,,,,,,,,,1,02
1132625025,L-9999-406940649,Af,DBSM/M/Klemm,"Va, 4517 (ÜF / 4. OG: R73A/12/1)","Va, 4517",1828,Plantae officinales oder Sammlung officineller Pflanzen,1. : Plantae medicinales oder Sammlung offizineller Pflanzen,,,,,,,,,,,1,02
1132625033,L-9999-406940657,Afl,DBSM/M/Klemm,"Va, 4517 (ÜF / 4. OG: R73A/12/1)","Va, 4517",1828,Plantae officinales oder Sammlung officineller Pflanzen,2. : Plantae medicinale oder Sammlung offizineller Pflanzen,,,,,,,,,,,1,02
1132625483,L-9999-406941114,Af,DBSM/M/Klemm,"Va, 4553/2","Va, 4553/2",1819,Fantasiestücke in Callot's Manier,Theil 2. : ,,,,,,,,,,,1,02
113262844X,L-1818-406944083,Af,DBSM/M/Klemm,"Va, 4639","Va, 4639",1818,"Das @christliche Märtyrerthum oder Geschichte von dem Leben, den Leiden und dem Tode der christlichen Märtyrer in allen Theilen der Erde",2. : ,,,,,,,,,,,1,02
1132628652,L-1812-406944288,Af,DBSM/M/Klemm,"Vab, 124","Vab, 124",1812,Unterhaltungen aus der Naturgeschichte,[9]. : Fische. Th. 1,,,,,,,,,,,1,02
1132628660,L-1812-406944296,Af,DBSM/M/Klemm,"Vab, 124","Vab, 124",1812,Unterhaltungen aus der Naturgeschichte,[10]. : Fische. Th. 2,,,,,,,,,,,1,02
1132628792,L-1825-406944555,Af,DBSM/M/Klemm,"Va, 4645","Va, 4645",1825,Das @Laboratorium,[H. 1 - 24 in 1 Bd.]. : ,,,,,,,,,,,1,02
1132629128,L-1821-406944814,Af,DBSM/M/Klemm,"Va, 4650","Va, 4650",1821,"J. E. Fürst's Lehr= und Exempel=Buch, worin sonnenklar gezeigt wird, wie der Ertrag des geringsten Gutes in kurzer Zeit außerordentlich erhöht werden ",Th. 1. : ,,,,,,,,,,,1,02
1136437991,L-2017-318123,Aa,DBSM/M/Klemm,"Va, 5884","Va, 5884",1826,Europa's Länder und Völker : ein lehrreiches Unterhaltungsbuch für die gebildete Jugend : in drei Theilen : mit 18 illuminirten Kupfern, : ,,,,,,,,"18 Kupfertafeln, gezählt 11.7.2017, Textverlust auf S. 327/28 durch Ausriss, alt repariert",,,1,02
115025758X,L-1821-431506442,Afl,DBSM/M/Klemm,"Va, 4185","Va, 4185",1821,Almanach dramatischer Spiele zur geselligen Unterhaltung auf dem Lande,19 : ,,,,,,,,,,,1,02
1150257792,L-1824-431506574,Afl,DBSM/M/Klemm,"Va, 4185","Va, 4185",1824,Almanach dramatischer Spiele zur geselligen Unterhaltung auf dem Lande,22 : ,,,,,,,,,,,1,02
1155739191,L-2018-334952,Aa,DBSM/M/Klemm,"Va, 5917","Va, 5917",1829,Don Juan und Faust : eine Tragödie, : ,,,,,,,,,,,1,02
1166613739,L-2018-334946,Aa,DBSM/M/Klemm,"Va, 5916","Va, 5916",1828,Monstra animalium duplicia per anatomen indagata : habito respectu ad physiologiam medicinam forensem et artem obstetriciam, : ,,,,,,,,"Zustand bei Erwerb: Titel mit Bibl.-Stempel und Abgabevermerk; XV Kupfertafeln gezählt und gestempelt 7.11.2018, Tafel I und XII auch mit Stempel: Univ.-Frauenklinik",,,1,02
1167969413,L-2018-334121,Af,DBSM/M/Klemm,"Va, 5918","Va, 5918",1827,Anthologie aus Herder,Erster Theil : ,,,,,,,,,,,1,02
116959574X,L-2018-335055,Aa,DBSM/M/Klemm,"Vt, 396","Vt, 396",1827,The @musical and pictorial alphabet : , : ,,,,,,,,,,,1,02
1170729746,L-2018-335073,Af,DBSM/M/Klemm,"Va, 5856 a - 8 (angebunden)","Va, 5856 a - 8 (angebunden)",1822,Homeri Carmina,"Tomus Nonus. : Indices continens, confectos",,,,,,,,,,,1,02
1175408689,L-1826-481772480,Aa,DBSM/M/Klemm,"Va, 5926","Va, 5926",1826,"Kurze, doch gründliche Anleitung zum Kupferstechen, Radiren und Lithographiren, für Anfänger und Dilettanten, um sich Visitkarten, Adressen und andere", : ,,,,1180516133,Qd,,,,,,1,02
1175560766,L-1826-482213396,Aa,DBSM/M/Klemm,"Va, 5926 (angebunden)","Va, 5926 (angebunden)",1826,"Neue Erfindung, wie man in Zeit von einer Stunde, ohne Lehrer, das Zeichnen lernen, auch alle Gemählde, Kupferstiche und Zeichnungen auf englische Art", : ,,,,1180516133,Qd,,,,,,1,02
1177273454,L-2018-334122,Af,DBSM/M/Klemm,"Va, 5919","Va, 5919",1827,Anthologie aus Herder,Zweiter Theil : ,,,,,,,,,,,1,02
1177954117,L-2019-302088,Af,DBSM/M/Klemm,"Ve, 305, [1]","Ve, 305, [1]",1820,"Raccolta di num ̊ 320 vedute si antiche, che moderne della città di Roma e di alcuni luoghi suburbani, incise a bulino in n. 80 rami",1 : ,,,,,,,,"nachträglich in zwei Bänden gebunden, nicht bibliografisch relevant",,,1,02
1180516133,L-2019-302008,Qd,DBSM/M/Klemm,"Va, 5926","Va, 5926",1826,Zwei historische Lehrbücher zum Thema Zeichnen und grafische Techniken : , : ,,,,,,,,,,,1,02
1181898811,L-2019-302393,Af,DBSM/M/Klemm,"Ve, 305, [2]","Ve, 305, [2]",1820,"Raccolta di num ̊ 320 vedute si antiche, che moderne della città di Roma e di alcuni luoghi suburbani, incise a bulino in n. 80 rami",2 : ,,,,,,,,"nachträglich in zwei Bänden gebunden, nicht bibliografisch relevant",,,1,02
1182631444,L-2019-302180,Aa,DBSM/M/Klemm,"Vd, 744","Vd, 744",1820,"Syllabaire universel, français et anglais : ", : ,,,,,,,,"Zustandsbeschreibung des Anbieters:  Papier gebräunt und etwas braunfleckig. Ein alt hinterlegter Riss mit minimalster Bildbeeinträchtigung, erster Falz eingerissen. Berieben, bestoßen und etwas angeschmutzt, Kapitale ausgefranst, Gelenke mit Bezugsfehlstellen Insgesamt gutes Exemplar, selten.",,,1,02
1204034001,L-1822-66098296X,Af,DBSM/M/Klemm,"Va, 5963","Va, 5963",1822,Hommage aux dames,1823. : ,,,,,,,,"Zustandsbeschreibung des Antiquariats bei Verkauf: Einband leicht berieben und etwas bestoßen. Innen leicht gebräunt und fleckig, teilweise stärker, bei den Souvenirs im oberen Teil randig",,,1,01
1208513354,L-2020-302165,Af,DBSM/M/Klemm,"Vc, 527 - 2","Vc, 527 - 2",1772,A @Voyage to South America,Vol. 2 : ,,,,,,,,2 Kupfertafeln gez. u. gest. 15.10.2020,,,1,02
1208513427,L-2020-302164,Af,DBSM/M/Klemm,"Vc, 527 - 1","Vc, 527 - 1",1772,A @Voyage to South America,Vol. 1 : ,,,,,,,,"Beschreibung des Anbieters: – Nur leicht gebräunt, kaum fleckig, wenige unwesentliche Papierläsuren, insgesamt schönes Exemplar in sehr schönen, stilvollen Einbänden eines wahrhaften Meisterbuchbinders. Aus der Bibliothek von Samuel Eliot Morison mit dessen Exlibris [nur im ersten Band]; 1 Karte und 4 Kupfertafeln gez. u. gest. 15.10.2020",,,1,02
1213272122,L-2020-314245,Aa,DBSM/M/Klemm,"Vc, 530","Vc, 530",1827,"A @winter in Lapland and Sweden : with various observations relating to Finmark and its inhabitants ; made during a residence at Hammerfest, near the ", : ,,,,,,,,"Zustandsbeschreibung des Verkäufers: Hellbraun gegl. Kalbsldr. d. Zt. mit Rücken-, Deckelkanten-, Stehkanten- u. Innenkantenverg., Rblindpr. u. Rsch. (Rücken erneuert).",,,1,02
1213475732,L-2020-302261,Aa,DBSM/M/Klemm,"Vab, 161","Vab, 161",1818,Anleitung zur mathematischen Erdbeschreibung zur Zeichnung der Land- und See-Charten wie auch zur Kenntniß des Planeten- und Welt-Systemes und zur ast, : ,,,,,,,,"Zustandsbeschreibung des Anbieters: Einband leicht berieben, innen letzte Tafel etwas leimschattig am Falz; 8 Tafeln gezählt und gestempelt 15.7.2020",,,1,02
1218808314,L-1823-69627552X,Af,DBSM/M/Klemm,"Va, 5988 - 1823","Va, 5988 - 1823",1823,Historisch-genealogischer Kalender,1823 : ,,,,,,,,,,009030115,1,02
1220645680,L-2020-302442,Aa,DBSM/M/Klemm,"Vc, 529","Vc, 529",1813,Hobbinol : , : ,,,,,,,,"Zustandsbeschreibung bei Verkauf: Unbeschnitten, auf starkem Papier. - Etwas gebräunt, teilw. etwas fingerfleckig, Buchblock gebrochen, einige Seiten gelockert.",,,1,02
1225379474,L-3000-026573,Af,DBSM/M/Klemm,"Vab, 163","Vab, 163",1828,Aglaja,15.1829 : ,,,,,,,,"Zustandsbeschreibung des Antiquariats: Neuer Halbpergamentband, beklebt mit den alten Einbanddecken von Schnorr von Carolsfeld. Dreikantgoldschnitt. Schuber; Innen papierbedingt gebräunt und etwas fleckig.",,,1,02
1234407515,L-3000-026808,Aa,DBSM/M/Klemm,"Va, 8351","Va, 8351",1823,Über das Entstehen der grammatischen Formen und ihren Einfluss auf die Ideenentwicklung : , : ,,,,,,,,,,,1,02
1237131294,L-3000-026924,Aa,DBSM/M/Klemm,"Vab, 165","Vab, 165",1816,Fürstenspiegel : , : ,,,,,,,,"Buchbeschreibung: Marmorierter Pappband der Zeit mit Rückenschild. Hübsche Wiener Ausgabe, nicht häufig. Der aus Mecklenburg stammende Verfasser, war ein Hauptakteur der Berliner und Leipziger Aufklärung und als Fürstenerzieher tätig gewesen. Vgl. Goedeke V, 474, 1, 17; Eckl II, 364; Hayn/Gotendorf II, 481",,,1,02
1239251777,L-3000-026927,Af,DBSM/M/Klemm,"Va, 8342","Va, 8342",1829,Allwina oder das Glück eines tugendhaften und frommen Herzens und Wandels,1. Theil : ,,,,,,,,,,,1,02
1253878854,L-1810-767147693,Af,DBSM/M/Klemm,Va 380 - 1810,Va 380 - 1810,1810,Minerva,2.1810 : ,,,,,,,,,,009030115,1,02
